0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0,0,0.1,0,0,1
0.028149,0,0.1,0.009642,0,0.99995
0.027927,0.00353,0.1,0.0095659,0.0012091,0.99995
0.027263,0.0070042,0.1,0.0093387,0.0023992,0.99995
0.02617,0.010368,0.1,0.0089642,0.0035514,0.99995
0.024663,0.013568,0.1,0.008448,0.0046475,0.99995
0.022767,0.016554,0.1,0.0077985,0.0056702,0.99995
0.020511,0.019278,0.1,0.0070259,0.0066034,0.99995
0.017932,0.021698,0.1,0.0061423,0.0074324,0.99995
0.015069,0.023775,0.1,0.0051618,0.008144,0.99995
0.011969,0.025477,0.1,0.0040998,0.008727,0.99995
0.0086794,0.026777,0.1,0.002973,0.0091722,0.99995
0.0052529,0.027654,0.1,0.0017993,0.0094726,0.99995
0.0017435,0.028095,0.1,0.0005972,0.0096235,0.99995
-0.0017935,0.028092,0.1,-0.00061434,0.0096224,0.99995
-0.0053021,0.027645,0.1,-0.0018162,0.0094694,0.99995
-0.0087271,0.026762,0.1,-0.0029893,0.0091669,0.99995
-0.012014,0.025456,0.1,-0.0041153,0.0087197,0.99995
-0.015112,0.023749,0.1,-0.0051763,0.0081348,0.99995
-0.017971,0.021666,0.1,-0.0061556,0.0074214,0.99995
-0.020546,0.019241,0.1,-0.0070376,0.0065909,0.99995
-0.022796,0.016513,0.1,-0.0078086,0.0056563,0.99995
-0.024687,0.013524,0.1,-0.0084563,0.0046324,0.99995
-0.026188,0.010321,0.1,-0.0089705,0.0035354,0.99995
-0.027276,0.0069556,0.1,-0.009343,0.0023826,0.99995
-0.027933,0.0034802,0.1,-0.009568,0.0011921,0.99995
-0.028149,-5.0131e-05,0.1,-0.009642,-1.7172e-05,0.99995
-0.02792,-0.0035797,0.1,-0.0095637,-0.0012262,0.99995
-0.027251,-0.0070527,0.1,-0.0093345,-0.0024158,0.99995
-0.026151,-0.010414,0.1,-0.0089578,-0.0035673,0.99995
-0.024639,-0.013612,0.1,-0.0084397,-0.0046625,0.99995
-0.022737,-0.016594,0.1,-0.0077884,-0.0056841,0.99995
-0.020477,-0.019314,0.1,-0.0070141,-0.0066159,0.99995
-0.017893,-0.02173,0.1,-0.0061291,-0.0074433,0.99995
-0.015027,-0.023802,0.1,-0.0051473,-0.0081531,0.99995
-0.011923,-0.025499,0.1,-0.0040842,-0.0087343,0.99995
-0.0086317,-0.026793,0.1,-0.0029567,-0.0091775,0.99995
-0.0052036,-0.027664,0.1,-0.0017824,-0.0094758,0.99995
-0.0016934,-0.028098,0.1,-0.00058006,-0.0096245,0.99995
0.0018435,-0.028088,0.1,0.00063147,-0.0096213,0.99995
0.0053514,-0.027635,0.1,0.001833,-0.0094662,0.99995
0.0087747,-0.026746,0.1,0.0030057,-0.0091616,0.99995
0.01206,-0.025435,0.1,0.0041308,-0.0087123,0.99995
0.015154,-0.023722,0.1,0.0051908,-0.0081255,0.99995
0.018009,-0.021634,0.1,0.0061688,-0.0074104,0.99995
0.02058,-0.019205,0.1,0.0070494,-0.0065783,0.99995
0.022826,-0.016472,0.1,0.0078187,-0.0056424,0.99995
0.024711,-0.01348,0.1,0.0084645,-0.0046174,0.99995
0.026207,-0.010275,0.1,0.0089767,-0.0035194,0.99995
0.027288,-0.006907,0.1,0.0093472,-0.0023659,0.99995
0.027939,-0.0034305,0.1,0.0095701,-0.0011751,0.99995
0.056308,0,0.1,0.019285,0,0.99981
0.055863,0.0070612,0.1,0.019133,0.0024185,0.99981
0.054537,0.014011,0.1,0.018679,0.0047987,0.99981
0.052349,0.020739,0.1,0.01793,0.0071033,0.99981
0.049335,0.027141,0.1,0.016897,0.0092956,0.99981
0.045542,0.033113,0.1,0.015598,0.011341,0.99981
0.04103,0.038563,0.1,0.014053,0.013208,0.99981
0.03587,0.043404,0.1,0.012286,0.014866,0.99981
0.030144,0.047559,0.1,0.010324,0.016289,0.99981
0.023942,0.050964,0.1,0.0082001,0.017455,0.99981
0.017362,0.053564,0.1,0.0059464,0.018346,0.99981
